DATE,basis,vol_5d,vol_20d,spread_proxy_bps,volume_z,abs_basis_bps,stress
2021-02-04,0.9706679717639268,6.1766190206659,9.692186805780716,0.12102727954881029,-0.489456974001372,9706.679717639268,0
2021-02-05,0.9678946288977884,6.72651122420201,9.647436806540146,0.09747633761904298,0.14195479778658918,9678.946288977884,0
2021-02-08,0.9730780685992672,8.703377176641744,9.811025540286657,0.08639458133185887,0.5657718452646977,9730.780685992671,0
2021-02-09,0.972812110586829,9.121370086595086,9.820331952980323,0.1916332905352318,-1.4431164778508705,9728.121105868291,0
2021-02-10,0.975538867143372,9.432559792633596,10.159220943056717,0.12376543973860739,-0.5129272643285865,9755.38867143372,0
2021-02-11,0.971612049807686,10.14340628600242,9.333881920809283,0.08359316876624842,0.7299424012917887,9716.12049807686,0
2021-02-12,0.9694010596738656,12.317614671053082,9.744105172797491,0.07098038102268532,1.374021663755639,9694.010596738655,0
2021-02-16,0.966756097673414,14.386022157403156,10.702467495540931,0.05621419858227791,2.403807702841734,9667.56097673414,0
2021-02-17,0.975784816673253,16.261040339761585,10.968988498809965,0.08929288960720058,0.35741451524002615,9757.84816673253,0
2021-02-18,0.9695133781832936,13.34852591373611,10.92633063542464,0.09297741578570565,0.21943146720295378,9695.133781832936,0
2021-02-19,0.9655654749860048,14.219798607632764,11.493637322302725,0.07848246309362172,0.8064666640192473,9655.654749860048,0
2021-02-22,0.966033148181148,13.617009976054925,11.39872274902042,0.07573519944864775,0.9337418778644911,9660.331481811481,0
2021-02-23,0.9655159047382204,11.428076557049959,9.933964864144082,0.07899830153651696,0.7534601597876234,9655.159047382203,0
2021-02-24,0.9646192984630688,6.43609086508082,9.944002746029751,0.05759340209985544,2.0732849389588415,9646.192984630688,0
2021-02-25,0.9787359286301356,8.581716714659786,10.493450401896634,0.01900356696952018,6.510305805063034,9787.359286301356,0
2021-02-26,0.9859691854394989,30.419011248496798,17.13387160667227,0.02201513320256344,4.350624698248133,9859.691854394989,0
2021-03-01,0.9752338455993697,31.53309221558567,17.477694604152084,0.045355587808417995,1.3006883485309189,9752.338455993697,0
2021-03-02,0.968472537562408,31.502532239904568,17.443013068957587,0.08011408245341366,0.08421308264345082,9684.72537562408,0
2021-03-03,0.9590851087399485,32.15418509084109,17.607094146386324,0.05059781316251511,0.9805191305173276,9590.851087399484,0
2021-03-04,0.9652745079272084,29.96414154975261,17.535870131639744,0.04470952223404541,1.270565141890744,9652.745079272083,0
2021-03-05,0.9656589302821138,10.50576992160656,17.64831407978264,0.04854840275754928,1.0191106163048476,9656.589302821138,0
2021-03-08,0.9589273112395466,8.59293769401,17.627569145869188,0.06563144008505835,0.3423364202299472,9589.273112395465,0
2021-03-09,0.9704953465466112,15.841887946929978,18.485263070799473,0.06914003622937898,0.23348333149386258,9704.953465466111,0
2021-03-10,0.9692680512833152,13.732512571597203,18.524318688347893,0.08072588717750008,-0.028700925445422895,9692.680512833153,0
2021-03-11,0.9687958621431928,13.991929463229615,18.226521400351135,0.07066788215423972,0.17800032683777234,9687.958621431928,0
2021-03-12,0.9679103608235738,20.638259723125536,19.268385022952643,0.049013120812441496,0.9251911159962987,9679.103608235739,0
2021-03-15,0.9673938678924356,21.357852782827546,19.35162448097294,0.0879778295869441,-0.20438440936444535,9673.938678924356,0
2021-03-16,0.9663569613585786,16.5807957008204,18.851346229775736,0.06423473943177949,0.3069142914351413,9663.569613585787,0
2021-03-17,0.96191567344131,15.4139012515455,18.587338300569122,0.03689015954994006,1.66836727769442,9619.1567344131,0
2021-03-18,0.9539812807117252,15.599299556973593,18.731162251924722,0.046263954365235414,0.9673957605452502,9539.812807117252,0
2021-03-19,0.9660917763692306,12.022348308328327,18.71394804435647,0.05351886540005352,0.5917822505948499,9660.917763692307,0
2021-03-22,0.9639180647631626,14.529788836470864,19.274135831253968,0.0586596275113653,0.3749212932706116,9639.180647631625,0
2021-03-23,0.9661013483380964,15.643293093569952,19.661052695477384,0.05963598196607905,0.3262829290143916,9661.013483380964,0
2021-03-24,0.9663327511839984,13.35026860238171,19.70223776367737,0.07213445863088798,-0.05126133585973512,9663.327511839983,0
2021-03-25,0.9610961068734576,11.829296106775294,19.036234812783192,0.048118564142045996,0.7806211660144163,9610.961068734576,0
2021-03-26,0.9645193460191812,13.041181600182716,14.370402547577719,0.11857754378475804,-0.7501660378295376,9645.193460191813,0
2021-03-29,0.966682508173596,12.573797944191028,13.983752010176318,0.07159169822667363,-0.07416243185832389,9666.82508173596,0
2021-03-30,0.963197449907087,10.818787489569342,14.20256312590649,0.0665743502343417,0.042038458900369245,9631.97449907087,0
2021-03-31,0.9608021946602024,8.815641709456191,13.872623494733382,0.05189063529704794,0.5603357200249298,9608.021946602024,0
2021-04-01,0.9690762939616374,16.163864290449514,15.126450724915044,0.06717766477001727,0.0031245882765409943,9690.762939616374,0
2021-04-05,0.9708046081790196,16.321206891167105,15.168026264178513,0.12131505519835012,-0.8010960801993032,9708.046081790197,0
2021-04-06,0.970350810569177,14.405634548086324,15.137137794463953,0.10773075928639145,-0.6567794228254543,9703.50810569177,0
2021-04-07,0.9652073425628812,16.10852552298351,14.417206128548528,0.09047563038895474,-0.42914705265258324,9652.073425628812,0
2021-04-08,0.9693314143746156,15.364979984736035,14.752562530227026,0.1274226226124186,-0.8279638782202686,9693.314143746156,0
2021-04-09,0.9673541057716336,11.082468422825675,14.593696295132116,0.1147078391337264,-0.7094966760277623,9673.541057716337,0
2021-04-12,0.968216924184964,10.43594127774437,12.361125774302574,0.13056534795665228,-0.8266335388653931,9682.16924184964,0
2021-04-13,0.9743097945813506,10.697956399817762,12.46530682714147,0.07556979626382927,-0.13344389845152713,9743.097945813506,0
2021-04-14,0.969758716699288,9.161594790559409,12.426703931774549,0.137114024022377,-0.8549463315688162,9697.58716699288,0
2021-04-15,0.971426781344207,13.790909249434991,13.250402230606515,0.04184678219168337,1.1493905848572958,9714.26781344207,0
2021-04-16,0.9646929848440156,15.345871834271186,12.989348899327121,0.06562368752624947,0.0735515805237276,9646.929848440155,0
2021-04-19,0.9693618276343708,15.738888972917461,13.00485834679134,0.07201083042889651,-0.10549691277058935,9693.618276343708,0
2021-04-20,0.9715254931143896,15.239304053813207,12.562071485999779,0.08713457935781815,-0.40937681685412136,9715.254931143896,0
2021-04-21,0.9737555931617592,14.669353944901461,12.230219154409763,0.0840180806909647,-0.36444385090429926,9737.555931617591,0
2021-04-22,0.9737151821064856,8.432025186831387,12.186244138998228,0.07063942810319007,-0.09732302724859747,9737.151821064856,0
2021-04-23,0.9725240999932636,5.693989529642065,11.81132376940105,0.08128627399977241,-0.3414114857345121,9725.240999932636,0
2021-04-26,0.9662632047809177,5.113773358434381,11.72576786347888,0.10984786071291261,-0.7406195837564004,9662.632047809177,0
2021-04-27,0.9662418224260942,7.905815573709404,11.751853453686307,0.07073486450736703,-0.1043051436545533,9662.418224260942,0
2021-04-28,0.969240235381502,7.609014630757045,11.657228770132699,0.06551491447027916,0.02290957996739956,9692.40235381502,0
2021-04-29,0.9685809517049424,5.553260798901599,11.49652206806395,0.0582133168783691,0.24993360406990187,9685.809517049423,0
